"HECTAD","TIME.PERIOD","EASTING","NORTHING","HECTAD.SR","REGION.SR","PERCENT.RECORDED","RECORDING.LEVEL","lon","lat"
"NN75","2012-2016",270000,750000,69,430,16.046511627907,"Well recorded",-4.12039509520499,56.6237545321771
"NN75","1975-1991",270000,750000,106,411,25.7907542579075,"Heavily recorded",-4.12039509520499,56.6237545321771
"NN76","2012-2016",270000,760000,69,421,16.3895486935867,"Well recorded",-4.12544561153033,56.7135298321494
"NN76","1975-1991",270000,760000,106,396,26.7676767676768,"Heavily recorded",-4.12544561153033,56.7135298321494
"NN77","2012-2016",270000,770000,3,403,0.744416873449132,"Recorded",-4.13052546645384,56.8033035357365
"NN77","1975-1991",270000,770000,1,397,0.251889168765743,"Recorded",-4.13052546645384,56.8033035357365
"NN79","2012-2016",270000,790000,214,400,53.5,"Heavily recorded",-4.14077413675831,56.9828461514129
"NN79","1975-1991",270000,790000,63,393,16.030534351145,"Well recorded",-4.14077413675831,56.9828461514129
"NN80","2012-2016",280000,700000,145,447,32.4384787472036,"Heavily recorded",-3.93460641829299,56.1774789340531
"NN80","1975-1991",280000,700000,5,430,1.16279069767442,"Recorded",-3.93460641829299,56.1774789340531
"NN81","2012-2016",280000,710000,75,446,16.8161434977578,"Well recorded",-3.93913738941125,56.2672710724594
"NN81","1975-1991",280000,710000,7,430,1.62790697674419,"Recorded",-3.93913738941125,56.2672710724594
"NN84","2012-2016",280000,740000,43,444,9.68468468468468,"Recorded",-3.95288737079975,56.5366381740156
"NN84","1975-1991",280000,740000,4,418,0.956937799043062,"Recorded",-3.95288737079975,56.5366381740156
"NN86","2012-2016",280000,760000,141,422,33.4123222748815,"Heavily recorded",-3.96218700472028,56.7162084784002
"NN86","1975-1991",280000,760000,72,408,17.6470588235294,"Well recorded",-3.96218700472028,56.7162084784002
"NN89","2012-2016",280000,790000,70,399,17.5438596491228,"Well recorded",-3.97634020677197,56.9855522857405
"NN89","1975-1991",280000,790000,15,396,3.78787878787879,"Recorded",-3.97634020677197,56.9855522857405
"NN95","2012-2016",290000,750000,58,441,13.1519274376417,"Well recorded",-3.79462552410305,56.6288805891758
"NN95","1975-1991",290000,750000,63,409,15.4034229828851,"Well recorded",-3.79462552410305,56.6288805891758
"NN96","2012-2016",290000,760000,273,427,63.9344262295082,"Heavily recorded",-3.79890130478743,56.7186733173595
"NN96","1975-1991",290000,760000,292,412,70.873786407767,"Heavily recorded",-3.79890130478743,56.7186733173595
"NN97","2012-2016",290000,770000,7,419,1.67064439140811,"Recorded",-3.80320193157825,56.8084645321888
"NN97","1975-1991",290000,770000,39,409,9.53545232273839,"Recorded",-3.80320193157825,56.8084645321888
"NN99","2012-2016",290000,790000,12,403,2.97766749379653,"Recorded",-3.81187852387272,56.9880424221835
"NN99","1975-1991",290000,790000,1,403,0.248138957816377,"Recorded",-3.81187852387272,56.9880424221835
"NO02","2012-2016",300000,720000,17,451,3.76940133037694,"Recorded",-3.6201721208538,56.3617139838415
"NO02","1975-1991",300000,720000,81,425,19.0588235294118,"Well recorded",-3.6201721208538,56.3617139838415
"NO04","2012-2016",300000,740000,7,442,1.58371040723982,"Recorded",-3.62783696038481,56.5413220861069
"NO04","1975-1991",300000,740000,239,421,56.7695961995249,"Heavily recorded",-3.62783696038481,56.5413220861069
"NO06","2012-2016",300000,760000,97,424,22.877358490566,"Well recorded",-3.63559075911424,56.7209242771528
"NO06","1975-1991",300000,760000,239,413,57.8692493946731,"Heavily recorded",-3.63559075911424,56.7209242771528
"NO08","2012-2016",300000,780000,187,406,46.0591133004926,"Heavily recorded",-3.64343494598515,56.9005205602161
"NO08","1975-1991",300000,780000,1,399,0.25062656641604,"Recorded",-3.64343494598515,56.9005205602161
"NO09","2012-2016",300000,790000,56,407,13.7592137592138,"Well recorded",-3.64739139003269,56.9903164872548
"NO09","1975-1991",300000,790000,15,405,3.7037037037037,"Recorded",-3.64739139003269,56.9903164872548
"NO10","2012-2016",310000,700000,176,447,39.3736017897092,"Heavily recorded",-3.45155566040617,56.1840960404575
"NO10","1975-1991",310000,700000,90,414,21.7391304347826,"Well recorded",-3.45155566040617,56.1840960404575
"NO12","2012-2016",310000,720000,158,454,34.8017621145374,"Heavily recorded",-3.45837705718968,56.3637235762779
"NO12","1975-1991",310000,720000,21,421,4.98812351543943,"Recorded",-3.45837705718968,56.3637235762779
"NO13","2012-2016",310000,730000,3,452,0.663716814159292,"Recorded",-3.46181724088159,56.4535351737089
"NO13","1975-1991",310000,730000,20,427,4.68384074941452,"Recorded",-3.46181724088159,56.4535351737089
"NO14","2012-2016",310000,740000,1,448,0.223214285714286,"Recorded",-3.46527728965575,56.5433453250463
"NO14","1975-1991",310000,740000,36,428,8.41121495327103,"Recorded",-3.46527728965575,56.5433453250463
"NO16","2012-2016",310000,760000,47,423,11.1111111111111,"Well recorded",-3.47225761722749,56.7229612921241
"NO16","1975-1991",310000,760000,34,410,8.29268292682927,"Recorded",-3.47225761722749,56.7229612921241
"NO17","2012-2016",310000,770000,6,421,1.42517814726841,"Recorded",-3.47577821771395,56.8127671092077
"NO17","1975-1991",310000,770000,9,410,2.19512195121951,"Recorded",-3.47577821771395,56.8127671092077
"NO18","2012-2016",310000,780000,10,416,2.40384615384615,"Recorded",-3.47931932670697,56.9025714828839
"NO18","1975-1991",310000,780000,28,408,6.86274509803922,"Recorded",-3.47931932670697,56.9025714828839
"NO19","2012-2016",310000,790000,108,410,26.3414634146341,"Heavily recorded",-3.48288110945691,56.992374413825
"NO19","1975-1991",310000,790000,87,402,21.6417910447761,"Well recorded",-3.48288110945691,56.992374413825
"NO20","2012-2016",320000,700000,129,444,29.0540540540541,"Heavily recorded",-3.29049707879329,56.1858824072375
"NO20","1975-1991",320000,700000,6,413,1.45278450363196,"Recorded",-3.29049707879329,56.1858824072375
"NO21","2012-2016",320000,710000,138,448,30.8035714285714,"Heavily recorded",-3.29352098811825,56.2757029346866
"NO21","1975-1991",320000,710000,6,417,1.43884892086331,"Recorded",-3.29352098811825,56.2757029346866
"NO22","2012-2016",320000,720000,1,453,0.22075055187638,"Recorded",-3.29656228530804,56.3655220429943
"NO22","1975-1991",320000,720000,3,419,0.715990453460621,"Recorded",-3.29656228530804,56.3655220429943
"NO23","2012-2016",320000,730000,14,450,3.11111111111111,"Recorded",-3.29962110813968,56.4553397330595
"NO23","1975-1991",320000,730000,197,422,46.6824644549763,"Heavily recorded",-3.29962110813968,56.4553397330595
"NO28","2012-2016",320000,780000,16,414,3.86473429951691,"Recorded",-3.31518303398166,56.904406941453
"NO28","1975-1991",320000,780000,1,405,0.246913580246914,"Recorded",-3.31518303398166,56.904406941453
"NO29","2012-2016",320000,790000,123,409,30.0733496332518,"Heavily recorded",-3.31834998838216,56.9942161411295
"NO29","1975-1991",320000,790000,77,403,19.106699751861,"Well recorded",-3.31834998838216,56.9942161411295
"NO30","2012-2016",330000,700000,22,441,4.98866213151927,"Recorded",-3.12942124587985,56.1874590165081
"NO30","1975-1991",330000,700000,24,418,5.74162679425837,"Recorded",-3.12942124587985,56.1874590165081
"NO31","2012-2016",330000,710000,97,445,21.7977528089888,"Well recorded",-3.1320680066226,56.277284871501
"NO31","1975-1991",330000,710000,9,416,2.16346153846154,"Recorded",-3.1320680066226,56.277284871501
"NO32","2012-2016",330000,720000,111,448,24.7767857142857,"Well recorded",-3.13472998804066,56.3671093323281
"NO32","1975-1991",330000,720000,217,418,51.9138755980861,"Heavily recorded",-3.13472998804066,56.3671093323281
"NO37","2012-2016",330000,770000,88,417,21.1031175059952,"Well recorded",-3.14827247282778,56.8162107627557
"NO37","1975-1991",330000,770000,1,412,0.242718446601942,"Recorded",-3.14827247282778,56.8162107627557
"NO38","2012-2016",330000,780000,57,417,13.6690647482014,"Well recorded",-3.1510283574004,56.9060268819324
"NO38","1975-1991",330000,780000,11,414,2.65700483091787,"Recorded",-3.1510283574004,56.9060268819324
"NO39","2012-2016",330000,790000,71,409,17.359413202934,"Well recorded",-3.15380033487525,56.9958416147749
"NO39","1975-1991",330000,790000,79,409,19.3154034229829,"Well recorded",-3.15380033487525,56.9958416147749
"NO40","2012-2016",340000,700000,210,431,48.7238979118329,"Heavily recorded",-2.96833031185274,56.1888258233221
"NO40","1975-1991",340000,700000,26,403,6.45161290322581,"Recorded",-2.96833031185274,56.1888258233221
"NO41","2012-2016",340000,710000,207,436,47.4770642201835,"Heavily recorded",-2.9705998046743,56.2786562972524
"NO41","1975-1991",340000,710000,2,410,0.48780487804878,"Recorded",-2.9705998046743,56.2786562972524
"NO42","2012-2016",340000,720000,229,450,50.8888888888889,"Heavily recorded",-2.97288234970116,56.3684853986742
"NO42","1975-1991",340000,720000,143,417,34.2925659472422,"Heavily recorded",-2.97288234970116,56.3684853986742
"NO49","2012-2016",340000,790000,227,415,54.6987951807229,"Heavily recorded",-2.989234458631,56.9972507867449
"NO49","1975-1991",340000,790000,176,409,43.0317848410758,"Heavily recorded",-2.989234458631,56.9972507867449
"NO50","2012-2016",350000,700000,173,427,40.5152224824356,"Heavily recorded",-2.80722642816241,56.189982788707
"NO50","1975-1991",350000,700000,26,405,6.41975308641975,"Recorded",-2.80722642816241,56.189982788707
"NO51","2012-2016",350000,710000,155,442,35.0678733031674,"Heavily recorded",-2.80911855071313,56.2798171726845
"NO51","1975-1991",350000,710000,1,418,0.239234449760766,"Recorded",-2.80911855071313,56.2798171726845
"NO52","2012-2016",350000,720000,148,444,33.3333333333333,"Heavily recorded",-2.81102155590076,56.3696502024897
"NO52","1975-1991",350000,720000,98,417,23.5011990407674,"Well recorded",-2.81102155590076,56.3696502024897
"NO53","2012-2016",350000,730000,114,440,25.9090909090909,"Heavily recorded",-2.8129355299892,56.4594818795507
"NO53","1975-1991",350000,730000,5,413,1.21065375302663,"Recorded",-2.8129355299892,56.4594818795507
"NO59","2012-2016",350000,790000,189,412,45.873786407767,"Heavily recorded",-2.82465467076984,56.9984436154054
"NO59","1975-1991",350000,790000,3,408,0.735294117647059,"Recorded",-2.82465467076984,56.9984436154054
"NO60","2012-2016",360000,700000,63,422,14.9289099526066,"Well recorded",-2.64611174734317,56.1909298796689
"NO60","1975-1991",360000,700000,8,401,1.99501246882793,"Recorded",-2.64611174734317,56.1909298796689
"NO61","2012-2016",360000,710000,62,432,14.3518518518519,"Well recorded",-2.64762641427719,56.280767464563
"NO61","1975-1991",360000,710000,1,408,0.245098039215686,"Recorded",-2.64762641427719,56.280767464563
"NO64","2012-2016",360000,740000,146,439,33.2574031890661,"Heavily recorded",-2.65222296499797,56.5502721904991
"NO64","1975-1991",360000,740000,1,413,0.242130750605327,"Recorded",-2.65222296499797,56.5502721904991
"NO65","2012-2016",360000,750000,117,434,26.9585253456221,"Heavily recorded",-2.65377289791577,56.6401044280985
"NO65","1975-1991",360000,750000,1,404,0.247524752475248,"Recorded",-2.65377289791577,56.6401044280985
"NO66","2012-2016",360000,760000,98,428,22.8971962616822,"Well recorded",-2.65533182374636,56.7299353328021
"NO66","1975-1991",360000,760000,1,405,0.246913580246914,"Recorded",-2.65533182374636,56.7299353328021
"NO68","2012-2016",360000,780000,46,413,11.138014527845,"Well recorded",-2.6584769433255,56.9095931499
"NO68","1975-1991",360000,780000,11,406,2.70935960591133,"Recorded",-2.6584769433255,56.9095931499
"NO69","2012-2016",360000,790000,242,410,59.0243902439024,"Heavily recorded",-2.660063283635,56.9994200655087
"NO69","1975-1991",360000,790000,182,404,45.049504950495,"Heavily recorded",-2.660063283635,56.9994200655087
"NO75","2012-2016",370000,750000,191,433,44.1108545034642,"Heavily recorded",-2.49074006847907,56.6408541933989
"NO75","1975-1991",370000,750000,1,404,0.247524752475248,"Recorded",-2.49074006847907,56.6408541933989
"NO76","2012-2016",370000,760000,196,426,46.0093896713615,"Heavily recorded",-2.49191044032322,56.730687649089
"NO76","1975-1991",370000,760000,165,405,40.7407407407407,"Heavily recorded",-2.49191044032322,56.730687649089
"NO78","2012-2016",370000,780000,58,411,14.1119221411192,"Well recorded",-2.49427165635668,56.9103506047802
"NO78","1975-1991",370000,780000,27,401,6.73316708229426,"Recorded",-2.49427165635668,56.9103506047802
"NO79","2012-2016",370000,790000,122,397,30.7304785894207,"Heavily recorded",-2.49546261058956,57.0001801081977
"NO79","1975-1991",370000,790000,25,392,6.37755102040816,"Recorded",-2.49546261058956,57.0001801081977
"NO87","2012-2016",380000,770000,28,413,6.77966101694915,"Recorded",-2.32926856100582,56.8210597054403
"NO87","1975-1991",380000,770000,5,402,1.24378109452736,"Recorded",-2.32926856100582,56.8210597054403
"NO88","2012-2016",380000,780000,70,397,17.632241813602,"Well recorded",-2.33005945358079,56.9108923666553
"NO88","1975-1991",380000,780000,10,391,2.55754475703325,"Recorded",-2.33005945358079,56.9108923666553
"NO89","2012-2016",380000,790000,114,400,28.5,"Heavily recorded",-2.33085496581321,57.0007237210084
"NO89","1975-1991",380000,790000,37,393,9.4147582697201,"Recorded",-2.33085496581321,57.0007237210084
"NO99","2012-2016",390000,790000,56,397,14.1057934508816,"Well recorded",-2.16624266409883,57.0010508878727
"NO99","1975-1991",390000,790000,78,387,20.1550387596899,"Well recorded",-2.16624266409883,57.0010508878727
"NR15","2012-2016",110000,650000,1,418,0.239234449760766,"Recorded",-6.61229621213506,55.6566716863526
"NR15","1975-1991",110000,650000,2,406,0.492610837438424,"Recorded",-6.61229621213506,55.6566716863526
"NR24","2012-2016",120000,640000,132,412,32.0388349514563,"Heavily recorded",-6.44368914936574,55.5729542103982
"NR24","1975-1991",120000,640000,1,390,0.256410256410256,"Recorded",-6.44368914936574,55.5729542103982
"NR25","2012-2016",120000,650000,10,421,2.37529691211401,"Recorded",-6.45385358971738,55.6625356640099
"NR25","1975-1991",120000,650000,21,412,5.09708737864078,"Recorded",-6.45385358971738,55.6625356640099
"NR26","2012-2016",120000,660000,193,417,46.2829736211031,"Heavily recorded",-6.46407547691414,55.7521145608054
"NR26","1975-1991",120000,660000,4,406,0.985221674876847,"Recorded",-6.46407547691414,55.7521145608054
"NR34","2012-2016",130000,640000,7,418,1.67464114832536,"Recorded",-6.28554802731836,55.5785951417955
"NR34","1975-1991",130000,640000,3,400,0.75,"Recorded",-6.28554802731836,55.5785951417955
"NR36","2012-2016",130000,660000,112,419,26.7303102625298,"Heavily recorded",-6.30521445237415,55.7577932744857
"NR36","1975-1991",130000,660000,3,409,0.733496332518337,"Recorded",-6.30521445237415,55.7577932744857
"NR37","2012-2016",130000,670000,9,413,2.17917675544794,"Recorded",-6.31513125005525,55.8473886269182
"NR37","1975-1991",130000,670000,2,408,0.490196078431373,"Recorded",-6.31513125005525,55.8473886269182
"NR38","2012-2016",130000,680000,110,403,27.2952853598015,"Heavily recorded",-6.3251043480884,55.9369814933503
"NR38","1975-1991",130000,680000,2,396,0.505050505050505,"Recorded",-6.3251043480884,55.9369814933503
"NR39","2012-2016",130000,690000,197,402,49.0049751243781,"Heavily recorded",-6.3351341848597,56.0265718661332
"NR39","1975-1991",130000,690000,97,396,24.4949494949495,"Well recorded",-6.3351341848597,56.0265718661332
"NR44","2012-2016",140000,640000,3,417,0.719424460431655,"Recorded",-6.12735189362769,55.5840323935729
"NR44","1975-1991",140000,640000,19,402,4.72636815920398,"Recorded",-6.12735189362769,55.5840323935729
"NR45","2012-2016",140000,650000,1,420,0.238095238095238,"Recorded",-6.1367980162583,55.6736508681867
"NR45","1975-1991",140000,650000,118,413,28.5714285714286,"Heavily recorded",-6.1367980162583,55.6736508681867
"NR47","2012-2016",140000,670000,9,416,2.16346153846154,"Recorded",-6.15585094493406,55.8528806462429
"NR47","1975-1991",140000,670000,92,407,22.6044226044226,"Well recorded",-6.15585094493406,55.8528806462429
"NR49","2012-2016",140000,690000,71,408,17.4019607843137,"Well recorded",-6.17512089939638,56.0321008168689
"NR49","1975-1991",140000,690000,34,404,8.41584158415842,"Recorded",-6.17512089939638,56.0321008168689
"NR50","2012-2016",150000,600000,15,419,3.5799522673031,"Recorded",-5.93326360262879,55.2306989699572
"NR50","1975-1991",150000,600000,1,405,0.246913580246914,"Recorded",-5.93326360262879,55.2306989699572
"NR51","2012-2016",150000,610000,16,415,3.85542168674699,"Recorded",-5.94214822781728,55.3203441136028
"NR51","1975-1991",150000,610000,1,407,0.245700245700246,"Recorded",-5.94214822781728,55.3203441136028
"NR60","2012-2016",160000,600000,26,423,6.14657210401891,"Recorded",-5.77638422664069,55.2356618974019
"NR60","1975-1991",160000,600000,5,408,1.22549019607843,"Recorded",-5.77638422664069,55.2356618974019
"NR62","2012-2016",160000,620000,22,417,5.2757793764988,"Recorded",-5.79349689261286,55.4149830103319
"NR62","1975-1991",160000,620000,2,421,0.475059382422803,"Recorded",-5.79349689261286,55.4149830103319
"NR65","2012-2016",160000,650000,29,417,6.95443645083933,"Recorded",-5.81952875731824,55.6839480521299
"NR65","1975-1991",160000,650000,5,412,1.21359223300971,"Recorded",-5.81952875731824,55.6839480521299
"NR77","2012-2016",170000,670000,3,418,0.717703349282297,"Recorded",-5.67769270376553,55.8681209068728
"NR77","1975-1991",170000,670000,64,418,15.311004784689,"Well recorded",-5.67769270376553,55.8681209068728
"NR78","2012-2016",170000,680000,129,416,31.0096153846154,"Heavily recorded",-5.68620148969912,55.9577833482737
"NR78","1975-1991",170000,680000,123,410,30,"Heavily recorded",-5.68620148969912,55.9577833482737
"NR79","2012-2016",170000,690000,96,418,22.9665071770335,"Well recorded",-5.69475874534587,56.0474436166797
"NR79","1975-1991",170000,690000,54,409,13.2029339853301,"Well recorded",-5.69475874534587,56.0474436166797
"NR83","2012-2016",180000,630000,42,417,10.0719424460432,"Well recorded",-5.4860975639964,55.5140552071566
"NR83","1975-1991",180000,630000,4,419,0.954653937947494,"Recorded",-5.4860975639964,55.5140552071566
"NR86","2012-2016",180000,660000,82,417,19.6642685851319,"Well recorded",-5.51011199594591,55.7831083752305
"NR86","1975-1991",180000,660000,11,413,2.6634382566586,"Recorded",-5.51011199594591,55.7831083752305
"NR87","2012-2016",180000,670000,1,419,0.238663484486873,"Recorded",-5.51820769340342,55.8727885871846
"NR87","1975-1991",180000,670000,9,417,2.15827338129496,"Recorded",-5.51820769340342,55.8727885871846
"NR89","2012-2016",180000,690000,238,418,56.9377990430622,"Heavily recorded",-5.53453754611804,56.0521427181994
"NR89","1975-1991",180000,690000,120,411,29.1970802919708,"Heavily recorded",-5.53453754611804,56.0521427181994
"NR92","2012-2016",190000,620000,44,413,10.6537530266344,"Well recorded",-5.3204578439893,55.4287540042482
"NR92","1975-1991",190000,620000,5,417,1.19904076738609,"Recorded",-5.3204578439893,55.4287540042482
"NR93","2012-2016",190000,630000,4,414,0.966183574879227,"Recorded",-5.32801568407303,55.5184572033474
"NR93","1975-1991",190000,630000,255,416,61.2980769230769,"Heavily recorded",-5.32801568407303,55.5184572033474
"NR94","2012-2016",190000,640000,11,416,2.64423076923077,"Recorded",-5.33561615386641,55.6081583904324
"NR94","1975-1991",190000,640000,29,411,7.05596107055961,"Recorded",-5.33561615386641,55.6081583904324
"NR95","2012-2016",190000,650000,34,418,8.13397129186603,"Recorded",-5.34325958257089,55.6978575617047
"NR95","1975-1991",190000,650000,91,411,22.1411192214112,"Well recorded",-5.34325958257089,55.6978575617047
"NR99","2012-2016",190000,690000,5,422,1.18483412322275,"Recorded",-5.37426959235289,56.0566340111454
"NR99","1975-1991",190000,690000,2,418,0.478468899521531,"Recorded",-5.37426959235289,56.0566340111454
"NS03","2012-2016",200000,630000,197,411,47.9318734793187,"Heavily recorded",-5.16989117501593,55.5226553795039
"NS03","1975-1991",200000,630000,22,412,5.33980582524272,"Recorded",-5.16989117501593,55.5226553795039
"NS04","2012-2016",200000,640000,94,416,22.5961538461538,"Well recorded",-5.17713206818731,55.6123706018312
"NS04","1975-1991",200000,640000,10,411,2.4330900243309,"Recorded",-5.17713206818731,55.6123706018312
"NS05","2012-2016",200000,650000,15,415,3.6144578313253,"Recorded",-5.18441389834748,55.7020838723171
"NS05","1975-1991",200000,650000,2,410,0.48780487804878,"Recorded",-5.18441389834748,55.7020838723171
"NS14","2012-2016",210000,640000,1,411,0.24330900243309,"Recorded",-5.01860704607621,55.6163781981518
"NS14","1975-1991",210000,640000,2,408,0.490196078431373,"Recorded",-5.01860704607621,55.6163781981518
"NS15","2012-2016",210000,650000,12,418,2.87081339712919,"Recorded",-5.02552696057996,55.7061048857763
"NS15","1975-1991",210000,650000,1,410,0.24390243902439,"Recorded",-5.02552696057996,55.7061048857763
"NS16","2012-2016",210000,660000,242,420,57.6190476190476,"Heavily recorded",-5.03248608839715,55.7958296796165
"NS16","1975-1991",210000,660000,2,413,0.484261501210654,"Recorded",-5.03248608839715,55.7958296796165
"NS17","2012-2016",210000,670000,65,427,15.2224824355972,"Well recorded",-5.03948473424263,55.8855525767906
"NS17","1975-1991",210000,670000,13,424,3.06603773584906,"Recorded",-5.03948473424263,55.8855525767906
"NS19","2012-2016",210000,690000,15,429,3.4965034965035,"Recorded",-5.0536018149994,56.0649926694367
"NS19","1975-1991",210000,690000,2,417,0.479616306954436,"Recorded",-5.0536018149994,56.0649926694367
"NS20","2012-2016",220000,600000,116,428,27.1028037383178,"Heavily recorded",-4.8341783428511,55.2612050729517
"NS20","1975-1991",220000,600000,264,415,63.6144578313253,"Heavily recorded",-4.8341783428511,55.2612050729517
"NS21","2012-2016",220000,610000,130,419,31.0262529832936,"Heavily recorded",-4.84059019246366,55.350951813239
"NS21","1975-1991",220000,610000,24,418,5.74162679425837,"Recorded",-4.84059019246366,55.350951813239
"NS25","2012-2016",220000,650000,20,421,4.75059382422803,"Recorded",-4.86660081003594,55.7099204900531
"NS25","1975-1991",220000,650000,6,410,1.46341463414634,"Recorded",-4.86660081003594,55.7099204900531
"NS26","2012-2016",220000,660000,73,424,17.2169811320755,"Well recorded",-4.87319567669421,55.7996580764549
"NS26","1975-1991",220000,660000,20,413,4.84261501210654,"Recorded",-4.87319567669421,55.7996580764549
"NS27","2012-2016",220000,670000,38,429,8.85780885780886,"Recorded",-4.87982800162915,55.8893938249478
"NS27","1975-1991",220000,670000,9,413,2.17917675544794,"Recorded",-4.87982800162915,55.8893938249478
"NS28","2012-2016",220000,680000,31,430,7.2093023255814,"Recorded",-4.88649807682336,55.9791277330855
"NS28","1975-1991",220000,680000,3,421,0.712589073634204,"Recorded",-4.88649807682336,55.9791277330855
"NS29","2012-2016",220000,690000,60,434,13.8248847926267,"Well recorded",-4.89320619735016,56.068859798391
"NS29","1975-1991",220000,690000,1,426,0.234741784037559,"Recorded",-4.89320619735016,56.068859798391
"NS30","2012-2016",230000,600000,59,432,13.6574074074074,"Well recorded",-4.67700737995669,55.2647554516371
"NS30","1975-1991",230000,600000,1,420,0.238095238095238,"Recorded",-4.67700737995669,55.2647554516371
"NS31","2012-2016",230000,610000,138,420,32.8571428571429,"Heavily recorded",-4.68306475940427,55.3545140261537
"NS31","1975-1991",230000,610000,60,420,14.2857142857143,"Well recorded",-4.68306475940427,55.3545140261537
"NS32","2012-2016",230000,620000,158,412,38.3495145631068,"Heavily recorded",-4.68915619688637,55.4442708280173
"NS32","1975-1991",230000,620000,196,412,47.5728155339806,"Heavily recorded",-4.68915619688637,55.4442708280173
"NS33","2012-2016",230000,630000,207,418,49.5215311004785,"Heavily recorded",-4.69528195434184,55.5340258553501
"NS33","1975-1991",230000,630000,25,412,6.06796116504854,"Recorded",-4.69528195434184,55.5340258553501
"NS34","2012-2016",230000,640000,108,423,25.531914893617,"Heavily recorded",-4.70144229644816,55.6237791062508
"NS34","1975-1991",230000,640000,2,412,0.485436893203884,"Recorded",-4.70144229644816,55.6237791062508
"NS35","2012-2016",230000,650000,117,419,27.9236276849642,"Heavily recorded",-4.70763749065712,55.7135305787938
"NS35","1975-1991",230000,650000,42,410,10.2439024390244,"Well recorded",-4.70763749065712,55.7135305787938
"NS36","2012-2016",230000,660000,122,419,29.1169451073986,"Heavily recorded",-4.71386780723103,55.8032802710293
"NS36","1975-1991",230000,660000,89,410,21.7073170731707,"Well recorded",-4.71386780723103,55.8032802710293
"NS37","2012-2016",230000,670000,248,429,57.8088578088578,"Heavily recorded",-4.72013351927953,55.8930281809825
"NS37","1975-1991",230000,670000,34,410,8.29268292682927,"Recorded",-4.72013351927953,55.8930281809825
"NS38","2012-2016",230000,680000,1,429,0.233100233100233,"Recorded",-4.72643490279694,55.9827743066528
"NS38","1975-1991",230000,680000,7,409,1.71149144254279,"Recorded",-4.72643490279694,55.9827743066528
"NS39","2012-2016",230000,690000,237,436,54.3577981651376,"Heavily recorded",-4.73277223670029,56.0725186460138
"NS39","1975-1991",230000,690000,276,421,65.5581947743468,"Heavily recorded",-4.73277223670029,56.0725186460138
"NS40","2012-2016",240000,600000,84,434,19.3548387096774,"Well recorded",-4.51980261871618,55.2681036051474
"NS40","1975-1991",240000,600000,87,420,20.7142857142857,"Well recorded",-4.51980261871618,55.2681036051474
"NS41","2012-2016",240000,610000,113,427,26.463700234192,"Heavily recorded",-4.52550526876917,55.3578733417688
"NS41","1975-1991",240000,610000,81,421,19.2399049881235,"Well recorded",-4.52550526876917,55.3578733417688
"NS42","2012-2016",240000,620000,244,426,57.2769953051643,"Heavily recorded",-4.53123998884604,55.4476413561857
"NS42","1975-1991",240000,620000,63,412,15.2912621359223,"Well recorded",-4.53123998884604,55.4476413561857
"NS43","2012-2016",240000,630000,72,418,17.2248803827751,"Well recorded",-4.53700702567078,55.5374076469199
"NS43","1975-1991",240000,630000,1,409,0.244498777506112,"Recorded",-4.53700702567078,55.5374076469199
"NS44","2012-2016",240000,640000,2,422,0.4739336492891,"Recorded",-4.54280662854791,55.6271722124739
"NS44","1975-1991",240000,640000,1,410,0.24390243902439,"Recorded",-4.54280662854791,55.6271722124739
"NS45","2012-2016",240000,650000,24,418,5.74162679425837,"Recorded",-4.54863904939607,55.7169350513301
"NS45","1975-1991",240000,650000,44,406,10.8374384236453,"Well recorded",-4.54863904939607,55.7169350513301
"NS46","2012-2016",240000,660000,211,423,49.8817966903073,"Heavily recorded",-4.5545045427822,55.806696161951
"NS46","1975-1991",240000,660000,133,406,32.7586206896552,"Heavily recorded",-4.5545045427822,55.806696161951
"NS47","2012-2016",240000,670000,203,428,47.4299065420561,"Heavily recorded",-4.56040336595622,55.8964555427782
"NS47","1975-1991",240000,670000,21,408,5.14705882352941,"Recorded",-4.56040336595622,55.8964555427782
"NS48","2012-2016",240000,680000,112,433,25.8660508083141,"Heavily recorded",-4.56633577888624,55.9862131922319
"NS48","1975-1991",240000,680000,296,403,73.4491315136476,"Heavily recorded",-4.56633577888624,55.9862131922319
"NS49","2012-2016",240000,690000,96,433,22.1709006928406,"Well recorded",-4.57230204429439,56.0759691087112
"NS49","1975-1991",240000,690000,116,412,28.1553398058252,"Heavily recorded",-4.57230204429439,56.0759691087112
"NS52","2012-2016",250000,620000,100,424,23.5849056603774,"Well recorded",-4.37329146449626,55.4508082189408
"NS52","1975-1991",250000,620000,3,414,0.72463768115942,"Recorded",-4.37329146449626,55.4508082189408
"NS53","2012-2016",250000,630000,139,433,32.1016166281755,"Heavily recorded",-4.37869953139135,55.5405850942344
"NS53","1975-1991",250000,630000,3,410,0.731707317073171,"Recorded",-4.37869953139135,55.5405850942344
"NS55","2012-2016",250000,650000,150,424,35.377358490566,"Heavily recorded",-4.38960753605249,55.7201338126895
"NS55","1975-1991",250000,650000,18,408,4.41176470588235,"Recorded",-4.38960753605249,55.7201338126895
"NS56","2012-2016",250000,660000,201,426,47.1830985915493,"Heavily recorded",-4.39510794900679,55.8099056535672
"NS56","1975-1991",250000,660000,274,408,67.156862745098,"Heavily recorded",-4.39510794900679,55.8099056535672
"NS57","2012-2016",250000,670000,260,427,60.8899297423888,"Heavily recorded",-4.40063962334415,55.8996758139952
